"No.","Time","Source","Destination","Protocol","Length","Info"
"4789","1.260000","192.168.27.1","192.168.202.138","TCP","64","37040  >  55407 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4790","1.260000","192.168.27.1","192.168.202.138","TCP","64","37093  >  63088 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4791","1.260000","192.168.27.1","192.168.202.138","TCP","64","37146  >  39827 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4792","1.260000","192.168.27.1","192.168.202.138","TCP","64","37252  >  43134 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4793","1.260000","192.168.27.1","192.168.202.138","TCP","64","37305  >  15439 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4794","1.260000","192.168.27.1","192.168.202.138","TCP","64","37358  >  10080 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4795","1.260000","192.168.21.203","192.168.202.138","TCP","78","80  >  35209 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1380 SACK_PERM=1 TSval=656906 TSecr=5308526 WS=64"
"4796","1.260000","192.168.202.138","192.168.21.203","TCP","70","35209  >  80 [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=5308527 TSecr=656906"
"4797","1.260000","192.168.27.1","192.168.202.138","TCP","64","37411  >  58049 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4798","1.260000","192.168.27.1","192.168.202.138","TCP","64","37464  >  49910 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4799","1.270000","192.168.27.1","192.168.202.138","TCP","64","37517  >  51062 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4800","1.270000","192.168.27.1","192.168.202.138","TCP","64","37570  >  40527 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4801","1.270000","192.168.27.1","192.168.202.138","TCP","64","37623  >  55418 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4802","1.270000","192.168.27.1","192.168.202.138","TCP","64","37676  >  36644 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4803","1.270000","192.168.27.1","192.168.202.138","TCP","64","37729  >  35024 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4804","1.270000","192.168.27.1","192.168.202.138","TCP","64","37782  >  52456 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4805","1.270000","192.168.202.138","192.168.27.1","TCP","66","12139  >  40750 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4806","1.270000","192.168.202.138","192.168.27.1","TCP","66","34144  >  40803 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4807","1.270000","192.168.202.138","192.168.27.1","TCP","66","26314  >  40856 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4808","1.270000","192.168.202.138","192.168.27.1","TCP","66","1685  >  40909 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4809","1.270000","192.168.202.138","192.168.27.1","TCP","66","56802  >  40962 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4810","1.270000","192.168.202.138","192.168.27.1","TCP","66","15624  >  41015 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4811","1.270000","192.168.202.138","192.168.27.1","TCP","66","39331  >  41068 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4812","1.270000","192.168.202.138","192.168.27.1","TCP","66","22736  >  41121 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4813","1.270000","192.168.202.138","192.168.27.1","TCP","66","13039  >  41174 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4814","1.270000","192.168.202.138","192.168.27.1","TCP","66","10165  >  41227 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4815","1.270000","192.168.202.138","192.168.27.1","TCP","66","44151  >  41280 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4816","1.270000","192.168.202.138","192.168.27.1","TCP","66","41948  >  41333 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4817","1.270000","192.168.202.138","192.168.27.1","TCP","66","1161  >  41386 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4818","1.270000","192.168.202.138","192.168.27.1","TCP","66","7269  >  41439 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4819","1.270000","192.168.202.138","192.168.27.1","TCP","66","46269  >  41492 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4820","1.270000","192.168.202.138","192.168.27.1","TCP","66","51495  >  41545 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4821","1.270000","192.168.202.138","192.168.27.1","TCP","66","34865  >  41598 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4822","1.270000","192.168.202.138","192.168.27.1","TCP","66","17222  >  41651 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4823","1.270000","192.168.202.138","192.168.27.1","TCP","66","40630  >  41704 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4824","1.270000","192.168.202.138","192.168.27.1","TCP","66","56201  >  41757 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4825","1.270000","192.168.202.138","192.168.27.1","TCP","66","8073  >  41810 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4826","1.270000","192.168.202.138","192.168.27.1","TCP","66","44311  >  41863 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4827","1.270000","192.168.202.138","192.168.27.1","TCP","66","49330  >  41916 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4828","1.270000","192.168.202.138","192.168.27.1","TCP","66","20124  >  41969 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4829","1.270000","192.168.202.138","192.168.27.1","TCP","66","51535  >  42022 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4830","1.270000","192.168.202.138","192.168.27.1","TCP","66","52022  >  42075 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4831","1.270000","192.168.202.138","192.168.27.1","TCP","66","60976  >  42128 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4832","1.270000","192.168.202.138","192.168.27.1","TCP","66","10931  >  42181 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4833","1.270000","192.168.202.138","192.168.27.1","TCP","66","4156  >  42234 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4834","1.270000","192.168.202.138","192.168.27.1","TCP","66","47471  >  42287 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4835","1.270000","192.168.202.138","192.168.27.1","TCP","66","48099  >  42340 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4836","1.270000","192.168.202.138","192.168.27.1","TCP","66","41660  >  42393 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4837","1.270000","192.168.202.138","192.168.27.1","TCP","66","34982  >  42446 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4838","1.270000","192.168.27.1","192.168.202.138","TCP","64","37835  >  45717 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4839","1.270000","192.168.202.138","192.168.21.203","HTTP","980","POST /phpmyadmin/index.php HTTP/1.1  (application/x-www-form-urlencoded)"
"4840","1.270000","192.168.27.1","192.168.202.138","TCP","64","37888  >  40347 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4841","1.270000","192.168.27.1","192.168.202.138","TCP","64","37941  >  44775 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4842","1.270000","192.168.27.1","192.168.202.138","TCP","64","37994  >  56456 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4843","1.270000","192.168.27.1","192.168.202.138","TCP","64","38047  >  58393 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4844","1.270000","192.168.27.1","192.168.202.138","TCP","64","38100  >  21282 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4845","1.270000","192.168.27.1","192.168.202.138","TCP","64","38153  >  51265 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4846","1.270000","192.168.21.203","192.168.202.138","TCP","70","80  >  35209 [ACK] Seq=1 Ack=911 Win=16320 Len=0 TSval=656907 TSecr=5308528"
"4847","1.270000","192.168.27.1","192.168.202.138","TCP","64","38206  >  59181 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4848","1.270000","192.168.27.1","192.168.202.138","TCP","64","38259  >  27963 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4849","1.270000","192.168.27.1","192.168.202.138","TCP","64","38312  >  31401 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4850","1.280000","192.168.27.1","192.168.202.138","TCP","64","38365  >  15651 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4851","1.280000","192.168.27.1","192.168.202.138","TCP","64","38418  >  36628 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4852","1.280000","192.168.27.1","192.168.202.138","TCP","64","38471  >  54108 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4853","1.280000","192.168.27.1","192.168.202.138","TCP","64","38524  >  9187 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4854","1.280000","192.168.217.1","224.0.0.10","EIGRP","78","Hello"
"4855","1.280000","192.168.27.1","192.168.202.138","TCP","64","39001  >  65064 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4856","1.280000","192.168.27.1","192.168.202.138","TCP","64","39054  >  23253 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4857","1.280000","192.168.27.1","192.168.202.138","TCP","64","39107  >  31336 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4858","1.280000","192.168.27.1","192.168.202.138","TCP","64","39160  >  7005 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4859","1.280000","192.168.27.1","192.168.202.138","TCP","64","39213  >  63904 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4860","1.280000","192.168.202.112","192.168.203.45","PGSQL","140",">Q"
"4861","1.280000","192.168.202.112","192.168.203.45","TCP","140","[TCP Retransmission] 37555  >  5432 [PSH, ACK] Seq=141 Ack=799 Win=1002 Len=70 TSval=3657762 TSecr=2162085"
"4862","1.280000","192.168.27.1","192.168.202.138","TCP","64","39266  >  33140 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4863","1.280000","192.168.203.45","192.168.202.112","PGSQL","469","<T/C/Z"
"4864","1.280000","192.168.203.45","192.168.202.112","TCP","469","[TCP Retransmission] 5432  >  37555 [PSH, ACK] Seq=799 Ack=211 Win=501 Len=399 TSval=2162135 TSecr=3657762"
"4865","1.280000","192.168.202.112","192.168.203.45","TCP","70","37555  >  5432 [ACK] Seq=211 Ack=1198 Win=1002 Len=0 TSval=3657762 TSecr=2162135"
"4866","1.280000","192.168.202.112","192.168.203.45","TCP","70","[TCP Dup ACK 4865#1] 37555  >  5432 [ACK] Seq=211 Ack=1198 Win=1002 Len=0 TSval=3657762 TSecr=2162135"
"4867","1.290000","192.168.27.1","192.168.202.138","TCP","64","39319  >  52183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4868","1.290000","192.168.27.1","192.168.202.138","TCP","64","39372  >  6636 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4869","1.290000","192.168.27.1","192.168.202.138","TCP","64","39425  >  9780 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4870","1.290000","192.168.27.1","192.168.202.138","TCP","64","39478  >  19163 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4871","1.290000","192.168.202.138","192.168.27.1","TCP","66","3371  >  42499 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4872","1.290000","192.168.202.138","192.168.27.1","TCP","66","65249  >  42552 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4873","1.290000","192.168.202.138","192.168.27.1","TCP","66","52819  >  42605 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4874","1.290000","192.168.202.138","192.168.27.1","TCP","66","44212  >  42658 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4875","1.290000","192.168.202.138","192.168.27.1","TCP","66","6205  >  42711 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4876","1.290000","192.168.202.138","192.168.27.1","TCP","66","62113  >  42764 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4877","1.290000","192.168.202.138","192.168.27.1","TCP","66","63181  >  42817 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4878","1.290000","192.168.202.138","192.168.27.1","TCP","66","49333  >  42870 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4879","1.290000","192.168.202.138","192.168.27.1","TCP","66","14692  >  42923 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4880","1.290000","192.168.202.138","192.168.27.1","TCP","66","17252  >  42976 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4881","1.290000","192.168.202.138","192.168.27.1","TCP","66","61122  >  43029 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4882","1.290000","192.168.202.138","192.168.27.1","TCP","66","61216  >  43082 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4883","1.290000","192.168.202.138","192.168.27.1","TCP","66","51311  >  43135 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4884","1.290000","192.168.202.138","192.168.27.1","TCP","66","10831  >  43188 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4885","1.290000","192.168.202.138","192.168.27.1","TCP","66","37436  >  43241 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4886","1.290000","192.168.202.138","192.168.27.1","TCP","66","20475  >  43294 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4887","1.290000","192.168.202.138","192.168.27.1","TCP","66","39859  >  43347 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4888","1.290000","192.168.202.138","192.168.27.1","TCP","66","20216  >  43400 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4889","1.290000","192.168.202.138","192.168.27.1","TCP","66","53138  >  43453 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4890","1.290000","192.168.202.138","192.168.27.1","TCP","66","25112  >  43506 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4891","1.290000","192.168.202.138","192.168.27.1","TCP","66","24144  >  43559 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4892","1.290000","192.168.202.138","192.168.27.1","TCP","66","28066  >  43612 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4893","1.290000","192.168.202.138","192.168.27.1","TCP","66","55820  >  43665 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4894","1.290000","192.168.202.138","192.168.27.1","TCP","66","38028  >  43718 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4895","1.290000","192.168.202.138","192.168.27.1","TCP","66","26394  >  43771 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4896","1.290000","192.168.202.138","192.168.27.1","TCP","66","60822  >  43824 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4897","1.290000","192.168.202.138","192.168.27.1","TCP","66","62867  >  43877 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4898","1.290000","192.168.202.138","192.168.27.1","TCP","66","3755  >  43930 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4899","1.290000","192.168.202.138","192.168.27.1","TCP","66","22741  >  43983 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4900","1.290000","192.168.202.138","192.168.27.1","TCP","66","42506  >  44036 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4901","1.290000","192.168.202.138","192.168.27.1","TCP","66","12298  >  44089 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4902","1.290000","192.168.202.138","192.168.27.1","TCP","66","26729  >  44142 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4903","1.290000","192.168.202.138","192.168.27.1","TCP","66","26057  >  44195 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4904","1.290000","192.168.27.1","192.168.202.138","TCP","64","39531  >  29959 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4905","1.290000","192.168.27.1","192.168.202.138","TCP","64","39584  >  16667 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4906","1.290000","192.168.27.1","192.168.202.138","TCP","64","39637  >  57598 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4907","1.290000","192.168.27.1","192.168.202.138","TCP","64","39690  >  53641 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4908","1.290000","192.168.27.1","192.168.202.138","TCP","64","39743  >  7373 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4909","1.290000","192.168.27.1","192.168.202.138","TCP","64","39796  >  65335 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4910","1.290000","192.168.27.1","192.168.202.138","TCP","64","39849  >  12177 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4911","1.290000","192.168.27.1","192.168.202.138","TCP","64","39955  >  1824 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4912","1.290000","192.168.27.1","192.168.202.138","TCP","64","40008  >  62468 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4913","1.290000","192.168.27.1","192.168.202.138","TCP","64","40061  >  23318 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4914","1.290000","192.168.27.1","192.168.202.138","TCP","64","40114  >  42431 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4915","1.290000","192.168.27.1","192.168.202.138","TCP","64","40750  >  12139 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4916","1.300000","192.168.27.1","192.168.202.138","TCP","64","40803  >  34144 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4917","1.300000","192.168.27.1","192.168.202.138","TCP","64","40856  >  26314 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4918","1.300000","192.168.27.1","192.168.202.138","TCP","64","40909  >  1685 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4919","1.300000","192.168.27.1","192.168.202.138","TCP","64","40962  >  56802 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4920","1.300000","192.168.27.1","192.168.202.138","TCP","64","41015  >  15624 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4921","1.300000","192.168.27.1","192.168.202.138","TCP","64","41068  >  39331 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4922","1.300000","192.168.27.1","192.168.202.138","TCP","64","41121  >  22736 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4923","1.300000","192.168.27.1","192.168.202.138","TCP","64","41174  >  13039 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4924","1.300000","192.168.27.1","192.168.202.138","TCP","64","41227  >  10165 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4925","1.300000","192.168.27.1","192.168.202.138","TCP","64","41280  >  44151 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4926","1.300000","192.168.27.1","192.168.202.138","TCP","64","41333  >  41948 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4927","1.300000","192.168.27.1","192.168.202.138","TCP","64","41386  >  1161 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4928","1.300000","192.168.27.1","192.168.202.138","TCP","64","41439  >  7269 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4929","1.300000","192.168.27.1","192.168.202.138","TCP","64","41492  >  46269 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4930","1.300000","192.168.27.1","192.168.202.138","TCP","64","41545  >  51495 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4931","1.300000","192.168.27.1","192.168.202.138","TCP","64","41598  >  34865 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4932","1.300000","192.168.27.1","192.168.202.138","TCP","64","41651  >  17222 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4933","1.300000","192.168.27.1","192.168.202.138","TCP","64","41704  >  40630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4934","1.300000","192.168.27.1","192.168.202.138","TCP","64","41757  >  56201 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4935","1.310000","192.168.27.1","192.168.202.138","TCP","64","41810  >  8073 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4936","1.310000","192.168.202.138","192.168.27.1","TCP","66","56723  >  44248 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4937","1.310000","192.168.202.138","192.168.27.1","TCP","66","36658  >  44301 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4938","1.310000","192.168.202.138","192.168.27.1","TCP","66","25775  >  44354 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4939","1.310000","192.168.202.138","192.168.27.1","TCP","66","4629  >  44407 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4940","1.310000","192.168.202.138","192.168.27.1","TCP","66","61867  >  44460 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4941","1.310000","192.168.202.138","192.168.27.1","TCP","66","3477  >  44513 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4942","1.310000","192.168.202.138","192.168.27.1","TCP","66","24299  >  44566 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4943","1.310000","192.168.202.138","192.168.27.1","TCP","66","12862  >  44619 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4944","1.310000","192.168.202.138","192.168.27.1","TCP","66","41898  >  44672 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4945","1.310000","192.168.202.138","192.168.27.1","TCP","66","44516  >  44725 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4946","1.310000","192.168.202.138","192.168.27.1","TCP","66","11837  >  44778 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4947","1.310000","192.168.202.138","192.168.27.1","TCP","66","48473  >  44831 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4948","1.310000","192.168.202.138","192.168.27.1","TCP","66","55463  >  44884 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4949","1.310000","192.168.202.138","192.168.27.1","TCP","66","18273  >  44937 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4950","1.310000","192.168.202.138","192.168.27.1","TCP","66","38771  >  44990 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4951","1.310000","192.168.202.138","192.168.27.1","TCP","66","55877  >  45043 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4952","1.310000","192.168.202.138","192.168.27.1","TCP","66","60344  >  45096 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4953","1.310000","192.168.202.138","192.168.27.1","TCP","66","21149  >  45149 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4954","1.310000","192.168.202.138","192.168.27.1","TCP","66","22958  >  45202 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4955","1.310000","192.168.202.138","192.168.27.1","TCP","66","25086  >  45255 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4956","1.310000","192.168.202.138","192.168.27.1","TCP","66","29801  >  45308 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4957","1.310000","192.168.202.138","192.168.27.1","TCP","66","27700  >  45361 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4958","1.310000","192.168.202.138","192.168.27.1","TCP","66","43562  >  45414 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4959","1.310000","192.168.202.138","192.168.27.1","TCP","66","16673  >  45467 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4960","1.310000","192.168.202.138","192.168.27.1","TCP","66","54394  >  45520 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4961","1.310000","192.168.202.138","192.168.27.1","TCP","66","28229  >  45573 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4962","1.310000","192.168.202.138","192.168.27.1","TCP","66","3364  >  45626 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4963","1.310000","192.168.202.138","192.168.27.1","TCP","66","13908  >  45679 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4964","1.310000","192.168.202.138","192.168.27.1","TCP","66","51195  >  45732 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4965","1.310000","192.168.202.138","192.168.27.1","TCP","66","64174  >  45785 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4966","1.310000","192.168.202.138","192.168.27.1","TCP","66","52078  >  45838 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4967","1.310000","192.168.202.138","192.168.27.1","TCP","66","18793  >  45891 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4968","1.310000","192.168.202.138","192.168.27.1","TCP","66","43231  >  45944 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"4969","1.310000","192.168.27.1","192.168.202.138","TCP","64","41863  >  44311 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4970","1.310000","192.168.27.1","192.168.202.138","TCP","64","41916  >  49330 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4971","1.310000","192.168.27.1","192.168.202.138","TCP","64","41969  >  20124 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4972","1.310000","192.168.27.1","192.168.202.138","TCP","64","42022  >  51535 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4973","1.310000","192.168.27.1","192.168.202.138","TCP","64","42075  >  52022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
